edge_type_id target_query source_query model_template delay dynamics_params syn_weight
268 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_IVY_to_SR_PP.json 0.125000
269 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_IVY_to_SR_R.json 0.125000
270 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
271 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
272 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
273 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
274 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
275 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
276 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
277 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
278 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
279 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
280 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
281 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
282 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
283 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
284 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
285 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
286 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
287 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
288 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
289 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
290 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
291 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
292 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
293 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
294 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
295 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
296 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
297 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
298 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
299 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
300 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
301 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
302 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
303 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
304 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
305 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
306 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
307 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
308 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
309 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
310 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
311 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
312 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
313 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
314 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
315 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
316 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
317 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
318 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
319 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
320 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
321 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
322 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
323 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
324 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
325 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
326 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
327 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
328 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
329 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
330 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
331 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
332 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
333 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
334 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
335 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
336 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
337 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
338 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
339 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
340 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
341 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
342 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
343 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
344 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
345 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
346 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
347 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
348 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
349 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
350 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
351 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
352 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
353 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
354 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
355 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
356 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
357 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
358 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
359 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
360 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
361 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
362 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
363 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
364 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
365 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
366 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
367 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
368 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
369 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
370 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
371 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
372 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
373 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
374 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
375 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
376 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
377 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
378 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
379 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
380 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
381 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
382 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
383 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
384 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
385 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
386 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
387 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
388 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
389 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
390 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
391 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
392 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
393 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
394 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
395 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
396 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
397 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
398 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
399 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
400 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
401 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
402 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
403 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
404 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
405 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
406 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
407 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
408 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
409 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
410 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
411 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
412 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
413 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
414 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
415 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
416 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
417 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
418 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
419 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
420 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_PC_AMPA.json 0.001000
421 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PC_AMPA.json 0.001000
422 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SLM_NGF_AMPA.json 0.032500
423 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SL_MFA_AMPA.json 0.020000
424 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_BS_AMPA.json 0.032500
425 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_OLM_AMPA.json 0.037500
426 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SO_TRI_AMPA.json 0.037500
427 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_AA_AMPA.json 0.032500
428 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_BS_AMPA.json 0.032500
429 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_CCKBC_AMPA.json 0.020000
430 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_IVY_AMPA.json 0.032500
431 * * stdp_tsodyks_Tartarini_synapse_nestml__with_hill_tononi_neuron_nestml 2.000000 synapse_params_cus/SP_PC_to_SP_PVBC_AMPA.json 0.032500
